_id,industries
iIjLSNoCrE787CkhGaBb6A_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
eeBSYZ7pHCWTbKWMpP3Tsg_0000,"[{""name"":""writing and editing"",""is_primary"":true}]"
C5UATgxJNrvZtlyYf8Nu4w_0000,[]
BuPFYwmXCS4C59y0YRGWlQ_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
t4J4RtJkrpr-O-RWx49MfQ_0000,"[{""name"":""supermarkets"",""is_primary"":true}]"
B6DyOYxCttPfVymxzSc5UA_0000,"[{""name"":""political organization"",""is_primary"":true}]"
lsLap3f9iAOHAeMe3BhX6w_0000,"[{""name"":""biotechnology"",""is_primary"":true}]"
G4RsG2ceMDBA4rGDEK-f1A_0000,"[{""name"":""public policy"",""is_primary"":true}]"
rmDGRgIpHneXrpbeXoRWZg_0000,[]
IonnfyOyRnSUBHRMQw7Ieg_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
74o4QCqyBOBSiBvg3myMAQ_0000,"[{""name"":""staffing and recruiting"",""is_primary"":true}]"
gkFGIggfys2t9xNDhjYSHA_0000,"[{""name"":""law enforcement"",""is_primary"":true}]"
Z64PTastcMJcqfrODdLLXA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
F306LU0ditQDBc0qgxFURg_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
CxkevcBvXXWl6cW042e4Dw_0000,"[{""name"":""international affairs"",""is_primary"":true}]"
0-BjfrlAMHZkJbNeK1Xzkw_0000,[]
qIGrVoJWiyE-2PUtSNQp3A_0000,"[{""name"":""libraries"",""is_primary"":true}]"
6auDXItntWUOvOFDcnAV5g_0000,"[{""name"":""computer software"",""is_primary"":true}]"
opntg5q4EUBqMsuaGmtJSQ_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
kibGVe5QXoBz1XdFlnXldg_0000,"[{""name"":""outsourcing/offshoring"",""is_primary"":true}]"
qmnkWWP5mPIPIdeR5YmSwQ_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
vwUhxNAjj7-aaMMK0hAJfg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
eg1wzmpP034mzDyPyheAdg_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
VOoUWPlu4TTBQ92Qf-tEhg_0000,"[{""name"":""construction"",""is_primary"":true}]"
ritsrK16vi3ZL84IfINjfg_0000,"[{""name"":""photography"",""is_primary"":true}]"
mQONFhuchjGC2aviWoqb7A_0000,"[{""name"":""higher education"",""is_primary"":true}]"
AIbHmNpMq9Vi-uoJG9GszA_0000,"[{""name"":""sports"",""is_primary"":true}]"
OQqyDdjp4mkm5VR1vXcogw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
LC5nuHPPutW7dzuUhHhy6w_0000,"[{""name"":""accounting"",""is_primary"":true}]"
oyqd7TLNfcMDqsyPoTgh-g_0000,"[{""name"":""cosmetics"",""is_primary"":true}]"
lAlke79mHsTRpg88DyQGag_0000,"[{""name"":""financial services"",""is_primary"":true}]"
5BtGRcBEA5bvj6Bv9AALbA_0000,"[{""name"":""education management"",""is_primary"":true}]"
txqIxHJONJwyON3aZopQLg_0000,"[{""name"":""internet"",""is_primary"":true}]"
lS-PMz7RISfYXLOjbbjB7w_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
GdBkOZOfGGRIf01ACMS4SA_0000,"[{""name"":""education management"",""is_primary"":true}]"
Bm9U7n0sW6mFbGHi4Rro0A_0000,[]
pA7Hg4FSgVlxNIFuPFAcRQ_0000,"[{""name"":""human resources"",""is_primary"":true}]"
WaXcr26gdTfOCOxLLtJujw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
OfpZuf1Chc1OOS8BBBOUAg_0000,[]
qY0nFIbvoeh-P95679Vm0Q_0000,[]
WGJvT7PbbfNuavdNbbK2SQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
uklSWmuy7eDm8umqdBBKrA_0000,"[{""name"":""accounting"",""is_primary"":true}]"
NnTwBb7k5DD25v9mET97Ng_0000,"[{""name"":""higher education"",""is_primary"":true}]"
HBqrjpz5S4TzGWq4ziNCww_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
oFB9ZxYFNGmI4udM5MPgGg_0000,"[{""name"":""retail"",""is_primary"":true}]"
m6E5BVSvHROhBeeL-ZX-Bw_0000,"[{""name"":""motion pictures and film"",""is_primary"":true}]"
BOP1KaQBBVKAhFZ4hwIBnw_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
LZDhReyWe0xlCpo94kCUsw_0000,[]
z7B1J6a-UNqONGs9n995Xg_0000,"[{""name"":""individual & family services"",""is_primary"":true}]"
A7Tt2ncGMhG3kBF19DUngg_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
0ntCrr461PPfUCjYKSd7eg_0000,[]
QzFLi4rRBGr01IJppiqwDw_0000,"[{""name"":""computer software"",""is_primary"":true}]"
7NBt0cNMirIdzmJ0HqSx4A_0000,"[{""name"":""construction"",""is_primary"":true}]"
xP5bpfQR9L5qNQXrlPPD7g_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
Bxahn3S1D1StOJWANBlT4g_0000,"[{""name"":""accounting"",""is_primary"":true}]"
lwfweKllBve57hiL3BBRXw_0000,"[{""name"":""banking"",""is_primary"":true}]"
w1412kyjkbT0MMkGvlyxaQ_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
T4aUNQjv956B57LuQStUUw_0000,"[{""name"":""insurance"",""is_primary"":true}]"
JKMU2dusl4hLp-rhBObcOg_0000,"[{""name"":""fine art"",""is_primary"":true}]"
gtbMrv48ehPbV2KwUqOtTQ_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
6vl1CtKB79DdRKt84ozqHw_0000,[]
CXUEgvzP4Nr8IvQ44Gy-OA_0000,"[{""name"":""utilities"",""is_primary"":true}]"
fXQw9lOJ93LoS18RR5tohQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
cdO0RLoisGkTFx1dgyGLYw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
AdD8E7zB6n0OFMA0WHU1JQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
iMrC9XcNxqzgCyy0Q6KRqQ_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
T9f0nqAcANQFzTFFyV4Mbg_0000,"[{""name"":""public policy"",""is_primary"":true}]"
rZy-U3YSb4bkcmzYZ8hhgg_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
bqhpSHfbYcBtTyf7vsbN-w_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
d6InyflBbsdwzF6dpPa73g_0000,"[{""name"":""internet"",""is_primary"":true}]"
RJni0CllqHYB6RR8BVzgxw_0000,"[{""name"":""education management"",""is_primary"":true}]"
09D0OlAS3j7rTGejI8rGDw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
KF0MY48RAGEoliuymcCDiQ_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
nriuOSwvBtRHwNKkZQpdOw_0000,"[{""name"":""security and investigations"",""is_primary"":true}]"
ApmuIrFxvgTBD8KF1NsdNw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
bd7RDUvGLyQzPglJaSCqoA_0000,"[{""name"":""higher education"",""is_primary"":true}]"
sEtzRWlYZZVHhdJTtq1GZA_0000,"[{""name"":""retail"",""is_primary"":true}]"
B9E-qjFZlrBCxmMRoJYzHA_0000,[]
wP3Mp0Lw4m6ic6HPuCNrJg_0000,[]
BdN3V4r3f13-UUTnjqPgKw_0000,[]
0A-BTHylAO7czTbShmxswQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
Te2BBwb9yY4oq96FY7scUw_0000,"[{""name"":""food production"",""is_primary"":true}]"
eXSMmRIj0AW21D87nB4vgQ_0000,"[{""name"":""venture capital & private equity"",""is_primary"":true}]"
RV0ZwUycyxjc5qb2U35p9g_0000,"[{""name"":""information services"",""is_primary"":true}]"
8lfKCNAWCueBR55sBT5Eeg_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
7-voWwIGz6Nas8V3BfR16g_0000,"[{""name"":""construction"",""is_primary"":true}]"
wCRZ9PBDjupwoffWlFkKuw_0000,"[{""name"":""music"",""is_primary"":true}]"
ndtlbXoVfXGMvvB7Wh0ECw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
DUQWB1Gf97WQgPwL4JBwdA_0000,"[{""name"":""internet"",""is_primary"":true}]"
FqDzEuq0pJzmqgVi1tAiKQ_0000,"[{""name"":""accounting"",""is_primary"":true}]"
VFvgtM5MYVNqVzTxI5CPbg_0000,"[{""name"":""computer software"",""is_primary"":true}]"
FdzpKAw9T0uBlEGKjdqP5Q_0000,[]
qw3Cd3brP8BpjGVwBSdypw_0000,"[{""name"":""staffing and recruiting"",""is_primary"":true}]"
U-UvVvV9j0iNP4hsAJYlVQ_0000,"[{""name"":""machinery"",""is_primary"":true}]"
917CZkMMOCjT4vEDap1U5Q_0000,[]
qoUygOC0boYgblr2fCjfJw_0000,"[{""name"":""international trade and development"",""is_primary"":true}]"
BIEiIlKtaPls6QspT2b4ag_0000,"[{""name"":""law practice"",""is_primary"":true}]"
ES0pJh-zvsBTOu1Wyyulsg_0000,[]
Te333eoTfE1E2axlT8yDRw_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
K7vqHyGpnS5a040p4xyJMA_0000,"[{""name"":""internet"",""is_primary"":true}]"
mH8kiDhIHZd31ulqlZjcLg_0000,"[{""name"":""higher education"",""is_primary"":true}]"
zxeWFeD7NOPakboJgVSWiA_0000,"[{""name"":""wireless"",""is_primary"":true}]"
'-XzBhDMMSl0Mo7TH38Kjsw_0000,[]
Ti5yhxzF8LAOf8BV1GBKIg_0000,"[{""name"":""recreational facilities and services"",""is_primary"":true}]"
HA0c7T6DYEQ0L0PuRQj-6w_0000,"[{""name"":""financial services"",""is_primary"":true}]"
4bG3b8KqG8-I34oggbp-hA_0000,[]
Jssvfsu8elqBbWDRT-XArw_0000,"[{""name"":""construction"",""is_primary"":true}]"
'-y9vVQ2enTgjqZsYZj1tfA_0000,"[{""name"":""real estate"",""is_primary"":true}]"
KsfQkOWPsitPBjgSOZlRig_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
F51YVRVyBnkVivZ57-u72w_0000,[]
qjc8mrDKNcEhM3HeTCV4xQ_0000,"[{""name"":""higher education"",""is_primary"":true}]"
5s7h1pjRYbJXeOTGoxOpfA_0000,"[{""name"":""accounting"",""is_primary"":true}]"
18Q0w6YabUs4dPnCGWLhyQ_0000,[]
2QRXAfEa1LBwaOlI2I675g_0000,[]
EN5AurIfEOapfT3n4OIaCQ_0000,"[{""name"":""fine art"",""is_primary"":true}]"
KeAKk4ZShQlzYfeNmScdGA_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
3Bdzo7gOKrtOKsG4xjqUYQ_0000,[]
8Rg3cWRIXqMFoF1gkoQ96g_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
nN6w4VJ6UsI4JGraQEWuBw_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
qlsQJcrwlVIyFR4jB8uNnw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
DwmYJ8HEViHtz2OaVzOtuw_0000,"[{""name"":""education management"",""is_primary"":true}]"
7NbInQJrZ4W24B-TvnxB2g_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
Dclo9HYztQ1EhDC4YBnQfg_0000,[]
72GG524rCNZpeHCm2V1nYQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
2kNX-ioRfJIksLJA0s2AZA_0000,[]
M1otHAf3zBmZ3MF5OWCVDQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
zQ05sBjkW0mwN3K2sqJpRg_0000,[]
uN3iaBNLtleUWIzTZJcw4Q_0000,"[{""name"":""financial services"",""is_primary"":true}]"
MblY5XeUF9oZbPCN42jV-Q_0000,"[{""name"":""internet"",""is_primary"":true}]"
ZLpnD9CPwaqjGaFQv3BfOg_0000,"[{""name"":""banking"",""is_primary"":true}]"
I4zRUMMTErrYPyqGA9oeyg_0000,"[{""name"":""capital markets"",""is_primary"":true}]"
G452QWBBsSbnYiYMxOJjMg_0000,"[{""name"":""online media"",""is_primary"":true}]"
GmZJDKo2aN7c4U8H95jkUA_0000,"[{""name"":""design"",""is_primary"":true}]"
MtAPyQxQbUKA31ZJYddStA_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
wLmcyEGmZ5wNQzG6Wautxw_0000,"[{""name"":""wholesale"",""is_primary"":true}]"
Xg9Ai2BfVgiei1G1GfiyAQ_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
FUYBEMN7yRIN-TMnwb9-DQ_0000,"[{""name"":""food production"",""is_primary"":true}]"
L7exuFi4Cm8P0lXl4VclGg_0000,"[{""name"":""biotechnology"",""is_primary"":true}]"
Icc1S-6wNwbNKYlTYwL34g_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
5BgsdKmz-ifSStSmefdzOg_0000,[]
mDb85IO8ZULmsZy4CSsp7g_0000,"[{""name"":""professional training & coaching"",""is_primary"":true}]"
A7egDVmv-2x5MY9nWa-ecg_0000,"[{""name"":""investment management"",""is_primary"":true}]"
BWW0i9Ji0G6OBayFo6EGbw_0000,"[{""name"":""internet"",""is_primary"":true}]"
YJQwSp-tWIPezsRyHYMttw_0000,"[{""name"":""fund-raising"",""is_primary"":true}]"
yaIJxC0KgExPBjs5lCN15Q_0000,"[{""name"":""medical devices"",""is_primary"":true}]"
BSzXm2qiwz7b6hoCFRrXMw_0000,[]
uVUwzjgnM95duUa5kyPzBw_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
8Fd4Zn7h6sEKTGVHs-fKQA_0000,"[{""name"":""newspapers"",""is_primary"":true}]"
CjyL9xn2cHuOjx8Jyo6mtg_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
wKXczMeykb9SKEB8Nj3y2g_0000,"[{""name"":""financial services"",""is_primary"":true}]"
m9U5d3GlnYZDwEepqFxuoQ_0000,"[{""name"":""education management"",""is_primary"":true}]"
pgMedTnvNVLs63Zl9LZ9wQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
0j6KyuWtCVnVDQFqr1FKVA_0000,[]
Se7RX0yQ-HArHrN3GRxMzA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
NQ09PBVZuOHcew-HqQxrkw_0000,[]
WXr8owKVKEGTjGr53ztNTw_0000,"[{""name"":""human resources"",""is_primary"":true}]"
34vpgNFlJpRNlrYl2T75Eg_0000,[]
O77h6ovYc4HdgHBJNBnNQQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
2TogrGtFA5F5WrsI1U86xQ_0000,"[{""name"":""research"",""is_primary"":true}]"
ageVJaRJl66mB48lFoP6aw_0000,"[{""name"":""gambling & casinos"",""is_primary"":true}]"
DhmkXmAPi7BZOgFBGgB5pQ_0000,[]
Feccu1fbJCw5raFPs0cscg_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
Tn01wHSnc0vYsHM5BBVkYw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
Y0kuxvcqMa6isbtbNboBxQ_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
lrrC7wswVeeF2nnEAsk3cQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
9Tk7UNy0aH9vBCX4JFvcTQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
bHTSkRQbLMSE3SK9V7hHHw_0000,"[{""name"":""computer hardware"",""is_primary"":true}]"
dLPZPF8z3agcXqsPKauKvQ_0000,"[{""name"":""retail"",""is_primary"":true}]"
V-YcWJwRvCpw0ubteUa1PA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
4A8oiDdE43tDTash-157Lg_0000,[]
PabefriDyqwJ6ZzoPL3AdA_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
btedc1Qi0ZqZhlqigvqNnQ_0000,"[{""name"":""architecture & planning"",""is_primary"":true}]"
N7bepkxMLiaFqVaBkcbkrg_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
7mQIayvfJzfG-fPXWShGrg_0000,"[{""name"":""accounting"",""is_primary"":true}]"
BxVS9sW-rweyLW6r1zgXhA_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
v4ufVWDs0S3Gpr-UONiLsQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
ovNlB3Q96hjSzUpugdUHOA_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
Ve8XbZV2VwnIouApqxW2SA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
xl7tckgX5CmOnTD4R7n1xQ_0000,"[{""name"":""performing arts"",""is_primary"":true}]"
W7mmG5p8TjiCF5uFqaBvRQ_0000,"[{""name"":""human resources"",""is_primary"":true}]"
WRyb5uBNB9Wm1hz6byWOnA_0000,"[{""name"":""maritime"",""is_primary"":true}]"
xG0q7NjTAwcWDMhR4AcPRA_0000,"[{""name"":""retail"",""is_primary"":true}]"
XaiuJdDkUOkp87Z4z1XBMA_0000,"[{""name"":""printing"",""is_primary"":true}]"
N-eZXBLZFbtY-TnS6SVeNA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
yp10fXRyyCHEfRwQHg9Ofg_0000,[]
5DXcBj3HX46Odb8dUHTOjg_0000,"[{""name"":""venture capital & private equity"",""is_primary"":true}]"
35iOIMz-2cp1MehJPFpJoQ_0000,"[{""name"":""investment management"",""is_primary"":true}]"
Dey43bo6NfBUdvk6xu93gw_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
cmoEXW6qF85JKTdB2miG6A_0000,"[{""name"":""financial services"",""is_primary"":true}]"
iOjkRftKBB8z2sWSQrOKow_0000,"[{""name"":""capital markets"",""is_primary"":true}]"
0yY1Rajbd1Pwvan5-ynTDw_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
vi-c35MjjlLLEBpKHKVf7g_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
fgDkCJrDRbRXzkOpt3h0WQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
5bInKXzjZF3Kn5JUC5HihA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
1qLJsC0rR0FRN8G8xg7o1w_0000,"[{""name"":""internet"",""is_primary"":true}]"
Xh8pOlF1BIj4RRO3tuB1vw_0000,"[{""name"":""music"",""is_primary"":true}]"
tjuhSHCG9XMWRKPWzjQ6Ow_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
hCsbp4liqBjgfbcdBiV1Ow_0000,[]
'-rk-ko-yVQrDTsdPVLAjoA_0000,"[{""name"":""museums and institutions"",""is_primary"":true}]"
VmiEy2JozIeRK2RhSRq-6Q_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
ZZJzndsWlK7YOFKiKtKDXQ_0000,"[{""name"":""fine art"",""is_primary"":true}]"
0-73JEKDIfxx5uYYaMBspA_0000,[]
HQDEnmpwswyBNKfanowKhA_0000,[]
p8GsFMBeMkI9bBOBhKekrg_0000,"[{""name"":""translation and localization"",""is_primary"":true}]"
la2hQfXSTFrki17WmrX6yQ_0000,"[{""name"":""cosmetics"",""is_primary"":true}]"
3Ta9G3Jn2ga-hNYRZEu4Xw_0000,[]
Jk4tf15LIleFbHyc7OVkGA_0000,"[{""name"":""airlines/aviation"",""is_primary"":true}]"
1CNrpFvBPR7efR2FFv7mSw_0000,"[{""name"":""printing"",""is_primary"":true}]"
xlFFJEXOv2NdZMUcsjdpTA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
DdpGPH99JrXwdNv4gSUBRw_0000,"[{""name"":""real estate"",""is_primary"":true}]"
6D37JUokYFsB0Y1nJb89Iw_0000,"[{""name"":""religious institutions"",""is_primary"":true}]"
041FN2ZpokhFm4hM2L2KiQ_0000,"[{""name"":""wine and spirits"",""is_primary"":true}]"
0GNZonBQ3ngGm04gDOx7lA_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
I6DV5uF026UBIriomOxd6g_0000,[]
UOqLbjwGiEc3MHKvTXOCSA_0000,[]
p7MEEP1406Db5TcLSzSeZA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
FibDK72TzdB0Yw5EM2H-GA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
purXOFn5JIFt40OKBlwJsg_0000,[]
4EHfY1byRs9ZiqUE5WFPvA_0000,"[{""name"":""facilities services"",""is_primary"":true}]"
7cQBk5Ft0VJvcclli1BmBA_0000,[]
y5YDz4o9qf1LCVq3qey1BA_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
m4yE4phILeXM9rRFkU4s-g_0000,"[{""name"":""publishing"",""is_primary"":true}]"
5t8Yo6zq7J6ffu0r6grFqw_0000,[]
LUBNsnziBttT8pUiBaItsA_0000,[]
iNoHwTMsw4dpuHZJ5B6z1A_0000,"[{""name"":""financial services"",""is_primary"":true}]"
0l5x6Ro5hfRk7dyQmvYpkQ_0000,"[{""name"":""music"",""is_primary"":true}]"
fI2o5IhBjl6w13jEj-W4Gg_0000,[]
'-XO1iRINdJAr551riBhtOg_0000,[]
7Bqr5yemysvldOeXjFSiMg_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
AY0bZuIzro9lsnD9oHrdOw_0000,"[{""name"":""internet"",""is_primary"":true}]"
BcihqrWa8pfjQw6NZa0xuQ_0000,"[{""name"":""construction"",""is_primary"":true}]"
5BgDsgPm2xoMDYPgSFnueA_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
9ztXaGIIANX2TpSzsnrVgw_0000,"[{""name"":""research"",""is_primary"":true}]"
kri7JD3N4XhHRkzJhaNd3w_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
4nAvtJI1xnDddlLCoHnDkw_0000,"[{""name"":""law practice"",""is_primary"":true}]"
Nf9wLrvGvtwKXL6pcNv-eA_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
rSEYHTW2-fj-ZHSajBQR6w_0000,"[{""name"":""investment management"",""is_primary"":true}]"
RS0Gl7BJ9uaq7HeWFOCRoA_0000,"[{""name"":""internet"",""is_primary"":true}]"
5Rx7z0BFV6sql4BQeU1obw_0000,"[{""name"":""sports"",""is_primary"":true}]"
o4jJPryZS7o3FcVPrYf2TA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
IajssV8LrQhU6mWzHFI8BQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
PkiHMyzoR5xcCFZ3HaauYQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
o7bzFiQ6jKdKKh7QuUSVAQ_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
HXcmu3IOhmZkyAfeDdrDbQ_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
XOL9Lkxtg7EnG0hA9KbIzA_0000,"[{""name"":""fine art"",""is_primary"":true}]"
kYl88sXOm2hFxrh5F3lKGA_0000,"[{""name"":""events services"",""is_primary"":true}]"
JT5Qi35xLG8J3tT5xEPKfA_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
lJsA9FPWEtRskzMLHOtSTw_0000,"[{""name"":""accounting"",""is_primary"":true}]"
liWee8LZOFhumEiu6QPYsQ_0000,"[{""name"":""retail"",""is_primary"":true}]"
sjuN1isPjn0ih0bNcFYGpg_0000,"[{""name"":""staffing and recruiting"",""is_primary"":true}]"
ZHmVc8-lO-73itnB9Mwc3w_0000,"[{""name"":""philanthropy"",""is_primary"":true}]"
WbqY85xP6NY-A8d2OsPP4w_0000,"[{""name"":""real estate"",""is_primary"":true}]"
Fh03wVQ0pAPXixfoOGx8yA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
Jn1KB9mWjBy2Lld3BJvobA_0000,"[{""name"":""insurance"",""is_primary"":true}]"
0t7afQpmeuHYJzgIrMJSBA_0000,[]
ULBB7R4BSDga1XZzOPlgfw_0000,"[{""name"":""building materials"",""is_primary"":true}]"
6Ez6lEUBb4UVO8j0PYBAQw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
apLvAdLcMmQJImr0RY97qw_0000,"[{""name"":""luxury goods & jewelry"",""is_primary"":true}]"
LkorfV8wbNzHcdyt1O8yrg_0000,[]
YG1nfKB6e3ldAaIkWWx8EA_0000,"[{""name"":""airlines/aviation"",""is_primary"":true}]"
DS9ckI9z4BsoM8LngcnXOQ_0000,[]
HqgRcQkweEhlBLa2lFJQ-g_0000,"[{""name"":""financial services"",""is_primary"":true}]"
XGO9-ufzN2B1p44BHLPlnA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
1j4jQyaoWlRZCHeXOfWtSA_0000,"[{""name"":""consumer services"",""is_primary"":true}]"
oTTvFiAxZBqrFtCRa1dQFA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
7xGkwQjqOxeaQBJjBL9qgw_0000,"[{""name"":""commercial real estate"",""is_primary"":true}]"
h7dZGQ5NoeK7nSpUoZ2Ekg_0000,[]
cMVjBdEV9vUj4mLtQsUDTw_0000,"[{""name"":""real estate"",""is_primary"":true}]"
eS-fUZtc6aGSL8RDEBPSyg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
xYf3KUgEYJCKga0fLzc7eA_0000,"[{""name"":""staffing and recruiting"",""is_primary"":true}]"
R1tlA7nGfG4kUQCD9EgGag_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
zTul0Z6R9S8147sW6kDkMA_0000,"[{""name"":""capital markets"",""is_primary"":true}]"
qN7kuAGspzr9nN5hrEK-2w_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
xcHJFfEQqAzmg0VayHRz2Q_0000,"[{""name"":""higher education"",""is_primary"":true}]"
LOQwdR8RfQIBYRhneGgynQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
YgWymiO3fqtIksi0qeA-lw_0000,[]
Ob9cOYLpxPEQ0PrWeHGgDg_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
rVZCRyw9XyGBqBBC6LvhHQ_0000,"[{""name"":""construction"",""is_primary"":true}]"
YG1lYDTPsSkczJFGyonSww_0000,"[{""name"":""higher education"",""is_primary"":true}]"
EuTq3d6GmTOmNjy3ZIBI8g_0000,"[{""name"":""investment management"",""is_primary"":true}]"
9XKzD-ho-6x4xugSUHr0BQ_0000,[]
uZN4ANUj5-fYYSo2ABn8Vw_0000,"[{""name"":""publishing"",""is_primary"":true}]"
hlI4qsXL0HYI6Eu73ZUBKQ_0000,"[{""name"":""business supplies and equipment"",""is_primary"":true}]"
p0tpyS-B7bGZB3OrlaNZXA_0000,"[{""name"":""computer software"",""is_primary"":true}]"
YlyCRBZa4h-6nnoBUemEEg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
XIOtYspAGVEZvSQ8AIyrwA_0000,"[{""name"":""insurance"",""is_primary"":true}]"
xukbeudKS15PpSnAPwxlhQ_0000,"[{""name"":""internet"",""is_primary"":true}]"
pFOg6k0wGYrtvktTYIKZBg_0000,[]
c29TxcBzlbkdOeBNclUE5Q_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
QpYEi6dVYa1CBwkhj6Anyw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
mTk3zyZ9O27Ltsc7z1tUZg_0000,"[{""name"":""building materials"",""is_primary"":true}]"
QBUg8X1SNfHxLLhjtJtVdA_0000,"[{""name"":""automotive"",""is_primary"":true}]"
EuXbGhoWeuxgP9zmuZ5RBQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
